"","ETIHX","FBTDX","VHCIX","PRHSX","FBIOX","SHSKX","PJP","IXJ","XBI","FXH","LLY","ABT","TMO","AMGN","PHAR","NRIX","ELV","CHGCY","TAK","NEE","DUK","D","AEP","SO","ED","EIX","EXC","XEL","AES","CNP","ETR","EVRG","LNT","ATO","NI","NRG","AWK","WTRG","PEG","PPL","AMD","AVGO","QCOM","TXN","AMAT","KLAC","LRCX","MU","ADI","MCHP","MPWR","ON","SWKS","MSFT","CRM","NOW","ADBE","INTU","CRWD","PANW","SNPS","CDNS","WDAY","DDOG","ORCL","FTNT","IBM","CSCO","AKAM","NTAP","AAPL","DELL","HPE","GLW","FLEX","WDC","STX","SMCI","GS","MS","BLK","BX","KKR","APO","SCHW","TROW","BK","AMP","CME","ICE","CBOE","MA","V","PYPL","FIS","FI","COF","SYF","IBKR","VRSK","MSCI","AMZN","HD","LOW","TJX","ROST","ULTA","AZO","ORLY","MCD","CMG","SBUX","YUM","DPZ","NKE","DECK","RL","CROX","MAR","HLT","MGM","LVS","TSLA","GM","GE","TDG","NVR","DHI","LEN","ROP","TDY","CPRT","HUBB","MSI","EBAY","LYV","BBY","POOL"
"HPE",0.00146997203261425,0.00104116817059004,0.00132895323708418,0.00110305280256491,0.000871018573928354,0.00117613705940217,0.00110276734237652,0.00120487303492101,0.00148437995961656,0.0018156095159422,0.00057677915082166,0.00142968202419473,0.00136761144433161,0.000968925114181129,0.000735313443068363,0.00383374413136095,0.00119078357843051,0.000949928953045957,0.000300759804558774,0.000887268069719256,0.000870203454582626,0.00108415340118231,0.00102401562198417,0.00088552846050243,0.000266643279181139,0.000964914153896055,0.000741782945760042,0.00105234157315315,0.00254861635416582,0.00138378863146286,0.00129735374343935,0.00152606780391408,0.00146271587554304,0.00182058644638872,0.00161767246611763,0.00300449295194175,0.00106355228481139,0.00172266663679144,0.00123620179752807,0.00138917099651657,0.0031396014096908,0.00460018324995546,0.00266347993616039,0.00316689256119693,0.00556286083956445,0.00420995554845908,0.00541342659721948,0.00503479936392698,0.00337927546738424,0.00554443325476222,0.00326223532494605,0.00545431011220714,0.00457671080587904,0.00233917897595778,0.00211775746068675,0.00247307611771666,0.00375893827709203,0.00236647557363846,0.00211672026073913,0.00227265426480496,0.00268299370699129,0.00239889976954743,0.00279239960141465,0.00263648823161714,0.00577687181725858,0.00227842633937677,0.00201835670017422,0.00258991841661045,0.00122473993391306,0.00474026698097537,0.00247454062482351,0.00422145691373745,0.00759732246977149,0.00405012308319993,0.00376129021341555,0.00638180181033756,0.00501816065679021,0.00485076429980629,0.00419312886502518,0.00412766990946101,0.00371849887054039,0.00460506546678267,0.00479160399466991,0.00438978081514501,0.0034346774363169,0.004076654532513,0.00293777447252547,0.00384158672734204,0.000106262537874722,0.00161597802038185,-0.000227851442177857,0.00238586825027696,0.00175584285812202,0.00366691987660309,0.00196561616953223,0.00229143229619513,0.00359229855518539,0.00502246346540382,0.00382886195213953,0.00102984963995902,0.00246871222832696,0.00249106860331806,0.00248898894378769,0.00240439327501876,0.00241537049664844,0.00300714861802665,0.00251081307635134,0.000668117981279473,0.00110515058821737,0.000746831541786482,0.0017521660102498,0.0019330305335148,0.00138787482083235,0.002709497952571,0.00279022245915351,0.00260304905006751,0.00430080866793585,0.00242927041146573,0.00380171045257985,0.00368891431706473,0.00532214154659383,0.00329395364611701,0.00476156883489701,0.0037636692118037,0.00392808894215515,0.00167140750565041,0.00235388950833399,0.00322710028745679,0.00308036675214714,0.00188570408192075,0.00281138688916784,0.00211982620423343,0.00300247548006246,0.00240608168481872,0.00311549767736299,0.00412601394452826,0.00416110852547026,0.0018851686867316
"GLW",0.00141194438985277,0.0022447385999424,0.000903446328354889,0.0015380739460678,0.00104524328079719,0.000709666669100925,0.000857576265215582,0.000866812092526906,0.00125325178098455,0.00137051791073195,-0.00145677590803519,0.00083986143136735,0.0019815274994558,0.00152310124701008,0.000184356989595282,0.00346865138461779,-0.000507413066897012,-0.000341860756375421,0.000644882024184778,0.00121289894432829,0.00124689777351504,0.00217724602946635,0.00163632890045466,0.00118477982370722,0.00088786144403192,0.00087435004322427,0.000842054946091002,0.00189094580521799,0.00211895957303876,0.00144911812577682,0.00205674533332553,0.00161412163772517,0.00175982556176559,0.00167586773353722,0.0018633615452969,0.00259077218540302,0.0006938264511841,0.00129003250930531,0.00149508921561533,0.00175351897234161,0.0045543983172575,0.00263935461981365,0.00342170091965862,0.00205219652810451,0.00435933114103517,0.00344871825855488,0.00474977461695674,0.00420263151617868,0.00249370747629282,0.003576079122962,0.00293111388633193,0.00372589289903316,0.00319548135785155,0.00152570501938492,0.00147688070022226,0.000592576678381632,0.0027262925531049,0.00163800993409935,-0.000404129954438402,0.000727353677606583,0.000961848807704263,0.00105271802097949,0.00126443436460785,0.000685219581074206,0.00437654918302938,0.00120885716535917,0.00153356790996831,0.00170777004207162,0.000804389670246804,0.00288868367202254,0.00239589394585839,0.00336847331810292,0.00405012308319993,0.00625413533180306,0.00293132649488844,0.00598226366357281,0.00545732871278265,0.00326025775033026,0.00293120528830897,0.00342569436112966,0.00305071160995994,0.00420002498047951,0.00406325923117999,0.00275535198558525,0.00171652694447884,0.00271031649738527,0.00322853511679103,0.00247833570616124,0.000292212714646242,0.00117263561565964,0.000193912048925888,0.00246608424209341,0.00196751321867418,0.00315517417099789,0.0028074713725386,0.00105726817971429,0.00293211106445358,0.00401819520142414,0.00338393802627209,0.000163709901885417,0.00217191602097955,0.00241950954130346,0.0024209386979651,0.00211479905053649,0.00183383986348713,0.00200263322035642,0.00201358397769865,0.000211831891883616,0.000869575460924797,0.00110367489158212,-0.000223787548561045,0.00155633446957289,0.00103292835088691,0.00174781043942078,0.00247425098509827,0.00112592533091929,0.00367454137487793,0.00209413230570489,0.00251027653057687,0.00209644370167091,0.0025578927551931,0.00328419744917508,0.00351053395818903,0.00445192325170294,0.00404964812291228,0.00206263470848228,0.00241638860772203,0.00329342160927127,0.00314648959181757,0.00105730873542856,0.00282694988639373,0.000333472078674789,0.00248015663949504,0.00132675085669426,0.00297586703465572,0.00230369197966126,0.00390352783221262,0.0022828574056274
"FLEX",0.00239199103096849,0.000922034479902986,0.00121439860229904,0.00108481056912674,0.00144345920559506,0.000835214061126514,0.000956226567669821,0.00107008107782785,0.00292985500160145,0.00204036797808179,0.000108515683546763,0.000974111508680633,0.00179734443101679,0.000518592829009925,0.00185395279872771,0.00529644689327051,0.000343826682190944,0.000780028277661435,0.000451808957957596,0.00212884924561189,0.000368961535419456,0.000974489394738055,0.000807838040336469,0.000357625326578466,-8.27462461074376e-05,0.00120507252439846,0.000277784580998159,0.00031581629352383,0.00208317812763909,0.000110203154470428,0.000859271326906474,0.000953785579523622,0.00101906564688061,0.00116991724990719,0.00108563901883499,0.00428368626514638,0.00097627624539693,0.00147999493915527,0.00111841975783259,0.00111371307475994,0.00627957752985336,0.00500791274907643,0.00310987921051582,0.00372416663085241,0.00541307418189991,0.00435340368978152,0.00527974335058695,0.00499320887485552,0.00324492708739281,0.00537347700200204,0.00441782875638207,0.00643937495618645,0.00358264473822084,0.00182930661034752,0.00211254115998531,0.0020778525865378,0.00222533029099956,0.00188466672804033,0.00251173737351396,0.00226939925386083,0.0034305619250942,0.00244349459827416,0.00239382316789046,0.00331230460215552,0.00389335089000546,0.00264714757725705,0.00198465855574713,0.00300764319867565,0.00157021131403529,0.00399642732366877,0.00198574443917702,0.00263645524677398,0.00376129021341555,0.00293132649488844,0.00761370443290274,0.00643792047335,0.00411593114088888,0.00718136537666371,0.00373016827724535,0.00341894630985214,0.00345209430124909,0.00367103909978999,0.00403149157539975,0.00393931689131834,0.00248313392048764,0.00411175058110338,0.00257205642086171,0.00310193030992102,-0.000126657677320292,0.00207203779854686,-1.24302280895011e-05,0.00180163132343444,0.00170157973463956,0.00388655852454925,0.00147560263822974,0.000988344266839165,0.00354969595004668,0.00499616625891311,0.00519447996369784,0.00199002044795642,0.00294854664370977,0.00380788240547834,0.00188291609693764,0.00218587502508634,0.00197166676688863,0.00279220999567879,0.00193422169252597,-0.000414836170590381,0.00042095103481523,0.000298370729804025,0.00209057781850548,0.00186897343739212,0.000643278290957648,0.00120234569787267,0.00309389939970899,0.00328685741698439,0.00426726865991455,0.00225896455847727,0.00317701042863204,0.00272527210115394,0.00256708114270397,0.00204918339558086,0.00563200494137788,0.00376601527312369,0.00459373634439982,0.00252686602637435,0.00211508201904967,0.00278089507747332,0.00318289275012828,0.00139290332356868,0.00272778827972339,0.00190980473998545,0.00325013638524782,0.00185686246252199,0.00292062962101043,0.00457438986533048,0.00349216782291502,0.00250896601846502
"WDC",0.00196474905443023,0.00159817815744014,0.00181770275917875,0.0021896892892887,0.0015582867609197,0.000815866838714951,0.001424301351235,0.00169754985651775,0.00376836305918522,0.00253863246403196,0.00178574147433118,0.00170265723257584,0.00291646358867765,0.00184563585995663,0.000210221204962025,0.00606192068642399,0.000409996593134623,0.000877841356156709,-0.000194538505637655,0.00145120261274063,0.000848671513022151,0.00196369463960193,0.00129366189073741,0.000899646733882055,0.00073140094835402,0.0015813133791444,0.000750027494587775,0.00179270924685032,0.00254511630257335,0.00147163480375567,0.00133963063165961,0.00215698060047688,0.00181234718800908,0.00206939386845464,0.00154976324595605,0.00701251765769523,0.00127478589854306,0.00196598828465351,0.00152044281778944,0.00191081034040704,0.0111275051762393,0.00562170177030194,0.00615799166168319,0.00294780764089338,0.00993778519115685,0.00703593119181538,0.0116599015014597,0.0133579870895411,0.00418186267427295,0.00744266700074494,0.00588622987365873,0.00829471717435897,0.00493164815109662,0.00314070868479714,0.00302257624095505,0.00281238065606113,0.00453305530372563,0.00393507145427617,0.00568983150744878,0.00329019428087847,0.00443604200481747,0.00461708935096288,0.00246858035547592,0.00531184714933671,0.00693347067112175,0.0033937041766574,0.00296858610872002,0.00286101380738477,0.00221576209995076,0.00573952329664511,0.00304198055583309,0.00661658045560913,0.00638180181033756,0.00598226366357281,0.00643792047335,0.0189195939292304,0.0119340439898339,0.0100636301323165,0.00609696202264791,0.00554249673978514,0.00418844147110884,0.00640637163791613,0.00627304629802022,0.00537914730257312,0.0034531088595737,0.00570029095332352,0.00408110094584517,0.00361569381915273,0.000776046288026974,0.00151212499164348,0.000799729178729458,0.00291573535663545,0.00242233303990847,0.00460117002775284,0.00405935191917644,-0.000947070411816635,0.00648572582959775,0.00774018688133581,0.0068629801519192,0.00058826812310376,0.00378823591673858,0.00515170382672948,0.0026225839982958,0.00204990066452635,0.00303310258037322,0.00437495517118142,0.00332642648718343,-0.000861820487337183,9.02370116381508e-05,0.000493023463695869,0.00180642537803663,0.00313275381546241,0.00180081994545962,0.0042482979414455,0.00370530101686665,0.00146733531484776,0.00653065568360151,0.0025058497253513,0.00545715871140521,0.00485645405074245,0.00530452319526561,0.00405709833241703,0.00640130636218317,0.00632410048228106,0.00673301049064585,0.00358004420961372,0.0034121103168889,0.00413376636023802,0.00437986328208661,0.00177385337606983,0.00272384572050701,0.00238473753396851,0.00339559111457977,0.00163914182440588,0.00468356761218549,0.00581066496386108,0.00404147476642278,0.00415811488463618
"STX",0.00193560552045555,0.00221562346197862,0.00139994934082692,0.00215289489514081,0.00148988223541511,0.000832504175533974,0.000883407076122816,0.001315720483982,0.002888253120377,0.0021206203393881,0.000103370408067252,0.00221056303480978,0.00234561495995682,0.000560492880032941,0.000459075165226215,0.00565814295355832,0.000237666193490666,0.00143753608359788,-2.34790764454795e-05,0.00138431627107275,0.00093251638898979,0.00190433068925151,0.00129900875095668,0.00103682151140994,0.00066966497891065,0.00100123458755171,0.000970818866247147,0.0016067303473764,0.00125620499377872,0.00115525326551162,0.00131110858985909,0.00182179752372617,0.0017297410329969,0.00192359592153291,0.00191053249024619,0.00395576566901277,0.00125433681312967,0.00168409809904907,0.00186283725599325,0.00147356776750022,0.00859123621333525,0.00493494869051692,0.00536562050136776,0.00278310903391221,0.00804103275630716,0.00633634147211499,0.00915073298742226,0.00946647146768074,0.00358364549867398,0.00601559311901924,0.00623096127569849,0.00554560988426478,0.00453965488183827,0.0036414641458371,0.00316640827339324,0.00280767477659615,0.00502411480620512,0.00400379164668032,0.00357744318019799,0.00270142280200423,0.00315074606611665,0.00293369590955064,0.00293558845220576,0.00417148434839766,0.00632839104806612,0.00220296745738587,0.0023806992462578,0.0025899435067238,0.00148316252457621,0.00414898987218277,0.00300837894513357,0.00453916615611152,0.00501816065679021,0.00545732871278265,0.00411593114088888,0.0119340439898339,0.0124748043001429,0.0054967252063648,0.00404068631404897,0.00412822515677835,0.00402688914950662,0.0058239355296363,0.00582034188172336,0.00390526750956748,0.00227648648104542,0.00397903869647992,0.0041125717092991,0.00312062876264087,0.001394982287279,0.00246907848403446,0.0008972871128137,0.00241819671258741,0.00199717040261484,0.00286259172808261,0.00249945274694475,0.000323468932695127,0.00468316398311665,0.0046355563199875,0.00442193871050391,0.00104282142339169,0.00342813233557227,0.00492096070560675,0.00340998276706842,0.00280522340949567,0.00247881959388626,0.00299228845310616,0.00296741061980827,-0.00043178110132601,0.000581224294091981,0.000629961972854425,0.00132459788534396,0.00293479364952165,0.0017409238128714,0.00310461929435995,0.00407854956502864,0.00106890471051952,0.00593694098911592,0.00389411460387226,0.00362831216865991,0.00357467696130228,0.00414278770142655,0.00395855137014283,0.006375543331763,0.0039228135184217,0.00536164788930437,0.002491484474786,0.00353419508335995,0.00469979442415845,0.00437004435805863,0.00186081511502587,0.00292161269569752,0.00153550761200856,0.00235340692405946,0.00123632640116485,0.00340515494486089,0.00461272856327853,0.00464028666909753,0.00452377191209101
"SMCI",0.00100217739381108,-0.000472145593233535,0.000313440546929407,0.00055896366406678,0.000490747996227282,-0.00131740639277565,-0.00100010653110063,0.000304227413492961,0.00173726883292108,-2.50624669515067e-05,0.000366186061971261,0.000250071403218483,0.00098520055255799,6.29151539868178e-05,-0.000796024908053989,0.00190739472516308,0.000664584725323464,3.36010675934964e-05,-0.00111936033570693,-0.000140090928332185,-0.0011755872745179,-0.00161801295800854,0.000786743934320607,0.000412756826567479,0.000114350972358275,-0.000284495756547965,0.000505953606448258,-0.000392795382438808,0.00114277855997297,0.000721033207595669,-5.01116558901734e-05,0.000517775073492127,0.00102034971321874,0.00116546001548859,0.000628477295130144,0.00548120110299631,-0.000144991153609313,0.00100148538069342,0.000612564336558631,-1.07710460769023e-05,0.0145505388376417,0.00805362511520707,0.00364709064875074,0.00315405673847505,0.0111673706763258,0.00885074016817165,0.0118261769329146,0.00869630183276818,0.00369348942067626,0.0102503697903322,0.00559368911736019,0.0105607130496976,0.00260133371404898,0.00478558822329149,0.00326845265740365,0.00301585415643585,0.00541589865186707,0.00452688122853571,0.0053798992280732,0.00331998515141557,0.00785812197549238,0.00472798264630056,0.00407881005687035,0.00649677657295827,0.0091600513243836,0.00512112553458217,0.00367394218978809,0.0023351649576397,-0.00141823262958875,0.00436057044704008,0.00171245695854324,0.0079118193793908,0.00485076429980629,0.00326025775033026,0.00718136537666371,0.0100636301323165,0.0054967252063648,0.0487459518366997,0.00277803992882384,0.000748918451238582,0.00208274189719775,0.00252858137121649,0.00359867145438072,0.00523020702264557,0.00256895603584598,0.00438387847379724,0.00163256730228978,0.00267544289863282,-0.000997490973331102,0.00162506717132456,-0.0010229385741402,0.00253521304796786,0.0012024230217513,-0.000901470270621334,0.00088198849105479,0.00207457526676981,0.00349764683008529,0.00543822035405133,0.00584718244357834,0.00255322360440001,0.00278191146479478,0.00472370918704847,0.00286359078836796,0.0024997010621988,0.00148373964165606,0.00306648902092625,0.000716650448824942,0.000538870111383838,0.00279137377145417,0.00024122940632912,0.00211270659645763,-0.000270491159517339,0.00204604031404352,0.00397475167387607,0.001314355044264,0.00298025545222444,0.00583471111276674,0.00824498609419572,0.003589259064487,0.00376232297372627,0.00376331128685124,0.0008197012243448,0.00223494842945538,0.00476279786150995,0.00604079939896067,0.00450275282573083,0.00126398251797692,0.00198753487861468,0.00269187473350397,0.00282051648920412,0.000950069157348144,0.00339413930519178,0.00510719785979744,0.00117783534551982,0.00149113431273093,0.00306716293024808,0.00330776495628872,0.00157774343738784
"GS",0.00243785659072931,0.00179695946819008,0.0017344421903616,0.00207016983770948,0.00180251217240446,0.00130560640934849,0.00142900870738708,0.00154587510956326,0.00293977623221063,0.00224926923425544,0.000105927660155878,0.00215570350125558,0.00187052213785897,0.00109443852553197,-0.000318737834360107,0.00525182898457614,0.0013980685185304,0.00114515942089827,0.000257958274373158,0.00166613545970716,0.00118394755697312,0.00190844968664205,0.00130524999139421,0.00075136806622099,0.000643370570107417,0.0014101028163402,0.000612262742952114,0.00141386509763385,0.00291157814351765,0.000756906820205327,0.00142939129642372,0.0017205437334132,0.00161349398216304,0.00160418516883623,0.0014853322064429,0.00385981875786683,0.00158830468497848,0.00205834993668837,0.00130506251481169,0.00204191013400003,0.00339386005073681,0.00220366333288212,0.0027956276423854,0.00284753105689969,0.00404443997892284,0.00338071082186922,0.00431497010059746,0.00470326473459979,0.00305976858648351,0.00430917258187912,0.00299728260556425,0.00492500751346846,0.00375535483713474,0.00189250899594439,0.00241383310666973,0.00212536513917374,0.00326380988275523,0.00293984492215764,0.00182840093652444,0.00165987244217171,0.00276082968745807,0.00201681549613873,0.00210344464437134,0.0029537396951813,0.00405806352008381,0.00308600149714658,0.00182501339172755,0.00192736618314848,0.00111172541107355,0.00377045145224488,0.00181685108676743,0.00269244427616122,0.00419312886502518,0.00293120528830897,0.00373016827724535,0.00609696202264791,0.00404068631404897,0.00277803992882384,0.00613010446689507,0.00530172965348081,0.00453088663899057,0.0057093058219047,0.00621239552389569,0.00530324332254752,0.00437291568790088,0.00504139378792477,0.00379132201899745,0.00414132449151398,0.000528970845582889,0.00273831133571429,0.00105989716229005,0.002126117662278,0.0020247908721059,0.00542650579369363,0.00277742601853987,0.00287342858520754,0.00495057951051005,0.00605006137760926,0.00440032163139342,0.000723050700036161,0.00355802089496997,0.00239688436445775,0.00249330725731027,0.00256936998299859,0.00200006802299632,0.00258464050634442,0.00230241401973027,0.000684365807222946,0.00114301891911392,0.000799682691049691,0.00225241479944979,0.00318804563052108,0.00165286280207485,0.00268120233609922,0.00383344829336067,0.00324241414964129,0.00481930845362278,0.00301137662269901,0.00332890472914401,0.00338284511398708,0.00499818793698208,0.00282648344764866,0.00363551170043437,0.00357350598901067,0.00439035567679765,0.0020975892394839,0.00242938294243275,0.00384009656033988,0.00360410247328104,0.00197962136184575,0.00269023136719488,0.00235603617706541,0.00272207793415194,0.00242214204708141,0.00388039595131958,0.00385175203761765,0.00352259792585652,0.00365040764178184
"MS",0.00254278831316489,0.00180095458583282,0.00138966784079191,0.00153051131563613,0.00154113674513826,0.00116174712777842,0.00130903942073409,0.00124734132246519,0.00246560483863408,0.00206571704850477,-0.000823463968005267,0.00190136767008049,0.00178218469904448,0.000762444172460147,0.00054765091356263,0.00539454800552158,0.000387909097710961,0.00116299538760797,0.000451643832322309,0.00123966751966449,0.00110709922262601,0.00200177376755891,0.00116582473374951,0.000732075302173835,0.00038097484980119,0.00125541993493836,0.000321527163724221,0.00130737781482876,0.00258747714142143,0.000932841743260198,0.00145259015867033,0.0015091795031929,0.0017129790350223,0.00152413332276721,0.00161199146632581,0.00335809500822688,0.00110472628082371,0.00174687416318081,0.00113176728399714,0.00198430988984826,0.00317274036291378,0.00214061678099109,0.00294532388585225,0.00299948651047329,0.00362157765405074,0.00286629217123068,0.00387733521774649,0.00439706548142962,0.00323445396216302,0.00454011796061013,0.00304597102127993,0.00517712505499278,0.00374109018092746,0.00143872449844981,0.00208867795158739,0.00157572804358172,0.00265752417024961,0.00262343977013521,0.00113752438294357,0.00143634598291088,0.00215821116153009,0.00176035107448733,0.00199196152503289,0.00251503173536539,0.00319994918062332,0.00203440819396496,0.00135724672424842,0.0017079798389925,0.000714012433853944,0.00357552992943781,0.00176615816010044,0.00259935356574372,0.00412766990946101,0.00342569436112966,0.00341894630985214,0.00554249673978514,0.00412822515677835,0.000748918451238582,0.00530172965348081,0.00612419854110343,0.00417662682666991,0.00606581235020649,0.00607759022867277,0.00505184991255028,0.00456915136692119,0.0048407400889537,0.00410235968077523,0.00410553044504331,0.00048070943320007,0.00225347275026008,0.000518328969921945,0.00240672487831477,0.00218011074378953,0.00593648558784173,0.00323511647533916,0.00263331964593592,0.00468738612788672,0.00566299669412151,0.0037895878325598,0.00042957694325071,0.00352508480479642,0.00225241542804581,0.00252222127966795,0.00276165894180918,0.00199440439376621,0.00246150087437327,0.0027266722416663,0.000296884349241292,0.000514226859689736,0.000647421468779535,0.0016411604436415,0.00309473683512995,0.00138049929011897,0.00226039890510788,0.00323083153125169,0.002693864717665,0.00458008233054638,0.00267008791504702,0.00349564287601245,0.00338514009232993,0.00490021009091543,0.00385706205513204,0.0042779500875751,0.00379535450356774,0.00382126751612278,0.00205586216169176,0.00251965285524865,0.00323461745619067,0.00335186117759204,0.00142615086162492,0.00264447942355543,0.00211484200405064,0.00287326107906425,0.00190807517378094,0.00354023587953964,0.00366298114817384,0.00366362422650438,0.00389936855637788
"BLK",0.00219236108952126,0.00115460109321657,0.00191616596153593,0.00169883395087914,0.00183588354029545,0.00127531064251628,0.00144156602422833,0.00180113807038241,0.00306638309401664,0.00242285797689265,-7.45435305670104e-05,0.00244105739876011,0.0029010246920948,0.00135952778551174,0.00139079676769989,0.00580055166522047,0.00142184723589232,0.00184606186483306,0.000293564977368754,0.00237106511824806,0.0018883358196136,0.00272544434714047,0.00207905084235398,0.00149454505630467,0.00152699568016287,0.00261226965667376,0.00153685058179383,0.0018487022760288,0.00412493967532706,0.00166625893937446,0.0024405810982164,0.00217922441182747,0.00240914115805972,0.00230338826084552,0.00220950730839492,0.00306706449793867,0.00297105330907275,0.00298991730382738,0.00202926893126292,0.0027040177353903,0.00469905832153053,0.00346611204267863,0.00320656474139791,0.002774977662594,0.00408227723617424,0.00376831243755671,0.00448877484741464,0.00287011217181933,0.00270969879058637,0.00383061970473487,0.00417672599895679,0.0046451935613999,0.00407707721959341,0.00268786064462288,0.00372621701671558,0.00297158779080189,0.004650627069598,0.00377085886645602,0.00136514544273303,0.00119659950867917,0.00369598320190823,0.00266179608567445,0.00325024606150559,0.0035564676834733,0.00485297047758608,0.00226030409539236,0.00202013275481131,0.00232676408504914,0.00270839497590797,0.00425895706208293,0.0026536930220059,0.00203881220071096,0.00371849887054039,0.00305071160995994,0.00345209430124909,0.00418844147110884,0.00402688914950662,0.00208274189719775,0.00453088663899057,0.00417662682666991,0.00616527004451415,0.00635615003682786,0.00664020298201183,0.00557811125638854,0.00375422502522555,0.00510753740190773,0.00413818630503792,0.00405246972270577,0.000744098919640307,0.00328399569587722,0.0012414987543754,0.00220545473568795,0.00213059986493894,0.00527839336824262,0.00341631183174215,0.00311899967620436,0.00365737237604652,0.00454797897449894,0.00310033323552575,0.00208447085570998,0.00416294441282688,0.00340326701885545,0.00351709709587544,0.00327911320305977,0.00210580166510207,0.0027778561068976,0.00308452473526689,0.00146134666878727,0.00200350096978991,0.00166499275256489,0.00208209436159591,0.0030487450270434,0.00178500947735026,0.00348273714195888,0.00418763825203968,0.00354330766024576,0.00400428153504949,0.00424708284320952,0.00243939982759858,0.00247016977539286,0.00402547064556205,0.00272609432175349,0.00461521223037397,0.00368554046713624,0.00413099620996072,0.00250963831283887,0.00323793376336504,0.00522017622907604,0.00450513363193572,0.00277287678061295,0.00332277974224507,0.00309376939752856,0.00242358210699198,0.00341764926946294,0.00449423839582328,0.00341007357163255,0.00390090355119784,0.00436377219451894
"BX",0.0022456853585848,0.00196300553636766,0.0018536477430429,0.00222142264894241,0.00188672690881205,0.0010115924506849,0.0013808849890496,0.0017243100009089,0.00268110660137629,0.0025697831021532,-0.000676194257954367,0.0023470555510021,0.00328515043972973,0.00136946442921279,-0.0004530641293389,0.00624746733451258,0.000114776141462086,0.001632314713306,-0.000203064875165305,0.0014684283898878,0.00165662418705101,0.00309436275789436,0.00167603014422162,0.000881722047944586,0.00118296891442971,0.0027913402399027,0.00106448724277024,0.00182933853939761,0.00305975159751399,0.00165657466290606,0.00190940546784866,0.00194170827959102,0.00245633768138154,0.00226740209343768,0.00236308117100625,0.00460951344014678,0.00235786098803885,0.00243442379775087,0.00211675513957861,0.0024869011945505,0.00685131160499976,0.00276965878633557,0.00459424741594304,0.00382783837666544,0.00500008317688388,0.00361592564063726,0.00506307658649788,0.00410686887944555,0.00364820000718872,0.00522384792221632,0.00532741298263135,0.00796759471147325,0.00496114394103505,0.00313006414846728,0.00502475754744261,0.00368721491525346,0.00578890086819465,0.00486437347907673,0.00163430075479182,0.00227834404213798,0.00509582679158168,0.00366810800542232,0.00293725917822733,0.00414972599286322,0.00563220317399281,0.00380374944508481,0.000780014464551848,0.00200336288264461,0.00303462301414111,0.00512843416969771,0.00358593912360307,0.00327272377919668,0.00460506546678267,0.00420002498047951,0.00367103909978999,0.00640637163791613,0.0058239355296363,0.00252858137121649,0.0057093058219047,0.00606581235020649,0.00635615003682786,0.0117328627517693,0.00975036468911019,0.00765302265901031,0.00434209856725973,0.0065636721646727,0.00516525868821222,0.00578616906566416,0.000882175367224467,0.00390574572337352,0.00112920052368714,0.0027881014885607,0.0024503573725326,0.00610087106174215,0.00445314388938872,0.00475708730547696,0.00599750925658062,0.0063185770274334,0.00457597274354514,0.00216707018925293,0.00576258688391269,0.00518535691218402,0.00429010679233201,0.00424440444098565,0.00234999124795862,0.00238583297806538,0.00326128664790076,0.00135888146904502,0.00205424865295381,0.00143991124782146,0.00328293870271881,0.00356026570975714,0.00198346962149016,0.00424231232537435,0.00446324236682253,0.0046750258832782,0.00556614215649729,0.0041312412229138,0.00421980162693552,0.0040750783430468,0.00525416807684583,0.00282937945646961,0.00919174581526706,0.00511398156460215,0.00478930670587559,0.00269531043469902,0.0044174707298524,0.00611215232951066,0.00558167433350158,0.00292103860305665,0.00443314461327397,0.00374683301679661,0.00340167156787876,0.0034631914180995,0.00549173320308665,0.00463167228843118,0.00449606704046163,0.0070815039665598
